,area,n_soceco,per_x_hog,educ,afil_sisprev,sprev_salud,activ
858,1,1,2,2,1,0,1
859,1,2,2,4,0,0,0
860,1,4,3,9,1,0,1
861,0,0,2,3,1,0,0
862,1,0,4,7,1,0,0
863,0,1,4,1,1,1,1
864,1,2,3,2,0,0,0
865,1,2,4,2,1,0,1
866,1,0,5,4,0,0,1
867,1,1,3,1,1,0,1
868,1,5,4,2,0,0,1
869,1,2,1,4,1,0,0
870,1,4,4,9,1,0,1
871,0,3,2,5,1,0,0
872,0,0,2,0,1,0,0
873,1,2,2,2,0,0,1
874,1,2,1,9,1,0,1
875,1,3,2,8,0,0,1
876,1,2,5,2,1,0,1
877,1,3,3,8,1,0,1
878,0,0,2,5,1,0,1
879,1,0,5,9,1,0,1
880,1,3,2,2,0,0,0
881,1,2,4,2,1,0,1
882,1,2,4,2,0,0,2
883,1,3,2,5,1,0,1
884,1,2,3,7,1,0,0
885,1,3,2,2,1,0,1
886,1,3,5,0,1,0,1
887,1,2,4,9,0,1,1
888,1,3,4,6,1,0,1
889,0,3,2,0,1,0,0
890,1,2,1,1,1,3,0
891,0,0,5,2,1,0,0
892,1,3,6,5,0,0,1
893,0,0,6,10,1,0,1
894,0,3,2,5,0,0,0
895,1,0,2,5,1,0,1
896,1,5,3,2,0,0,0
897,1,2,4,0,1,0,1
898,1,2,2,0,1,0,0
899,1,3,4,4,0,0,0
900,0,0,1,5,0,0,0
901,1,5,3,4,1,0,1
902,1,2,7,2,1,0,1
903,0,3,7,5,1,3,1
904,1,2,7,1,1,0,1
905,1,0,7,8,1,1,1
906,1,3,2,2,0,0,0
907,1,3,5,2,0,0,0
908,0,0,5,9,0,0,0
909,1,4,3,11,1,1,1
910,1,3,2,2,1,3,1
911,1,0,1,2,1,0,1
912,0,3,3,0,1,0,0
913,1,5,5,1,1,0,1
914,1,2,4,2,1,0,1
915,1,3,5,2,1,0,1
916,0,3,3,8,1,0,0
917,1,2,9,10,0,0,0
918,1,2,3,6,0,0,0
919,1,2,3,10,0,0,0
920,1,2,2,2,1,0,1
921,0,5,3,9,1,0,1
922,0,0,1,5,0,0,1
923,1,0,4,9,1,0,1
924,1,5,6,2,1,0,0
925,1,2,6,10,1,1,2
926,1,0,5,4,1,0,1
927,1,1,1,4,0,0,0
928,1,0,4,9,1,0,1
929,0,0,3,8,1,0,1
930,1,5,3,2,1,0,1
931,0,0,3,4,1,0,1
932,1,2,4,1,1,0,1
933,1,5,2,9,1,1,1
934,0,0,4,2,1,0,1
935,1,5,3,4,1,0,0
936,1,3,3,6,1,0,1
937,1,2,2,9,1,0,1
938,0,0,5,0,1,0,0
939,1,0,3,0,2,0,1
940,1,2,4,2,1,1,0
941,1,0,2,8,1,0,1
942,1,2,2,10,1,0,0
943,1,0,2,1,1,0,0
944,1,0,1,4,2,0,0
945,1,0,3,0,0,0,0
946,1,0,2,6,1,0,0
947,1,2,7,2,1,0,0
948,1,4,4,10,1,1,0
949,1,3,5,8,0,0,1
950,0,0,1,5,1,0,0
951,1,5,4,6,1,0,0
952,1,2,1,4,0,0,0
953,1,5,2,9,1,0,1
954,1,1,1,8,1,0,1
955,1,4,1,1,0,1,1
956,1,4,4,10,1,1,0
957,0,1,2,5,0,0,0
958,0,1,2,4,1,0,0
959,0,0,3,0,2,0,0
960,1,3,3,0,1,0,0
961,1,3,2,9,0,0,0
962,0,0,5,9,1,1,2
963,0,3,3,0,1,0,0
964,0,3,2,0,0,0,0
965,1,2,2,8,1,0,1
966,0,2,2,0,1,0,1
967,1,5,9,3,1,0,0
968,1,3,6,5,1,0,1
969,1,1,1,4,0,0,0
970,1,0,5,5,1,0,1
971,1,3,1,3,1,0,0
972,1,0,3,0,0,3,1
973,1,3,2,6,1,0,0
974,1,3,3,2,0,0,0
975,1,2,3,9,1,0,1
976,1,0,6,0,0,0,0
977,1,3,5,2,1,1,1
978,1,2,6,7,0,0,0
979,1,2,8,10,0,0,0
980,0,5,5,4,1,0,1
981,0,0,6,9,1,1,1
982,1,0,6,3,1,0,0
983,1,3,2,5,1,0,0
984,0,0,3,0,1,0,1
985,1,3,5,0,1,0,0
986,1,2,6,2,1,0,1
987,1,0,5,5,1,0,1
988,1,2,6,2,1,0,1
989,1,2,4,7,1,0,0
990,1,0,3,9,1,0,1
991,1,4,4,10,0,1,0
992,0,3,3,4,1,0,0
993,1,0,1,4,1,0,0
994,1,2,7,5,0,0,0
995,1,3,5,9,1,0,0
996,1,1,4,2,1,0,1
997,1,2,3,2,0,0,2
998,1,2,3,4,1,3,0
999,1,0,3,0,1,0,0
1000,1,2,2,1,1,1,1
1001,0,0,6,10,1,1,0
1002,0,0,4,4,1,0,0
1003,1,3,5,4,1,0,1
1004,1,2,1,10,1,0,1
1005,1,2,4,5,1,0,0
1006,1,2,2,1,1,0,1
1007,0,0,4,2,0,0,1
1008,0,0,5,2,1,0,1
1009,1,3,2,0,0,0,1
1010,1,5,2,2,0,0,0
1011,1,3,2,2,1,0,0
1012,0,5,3,9,1,0,1
1013,1,2,3,9,0,0,1
1014,1,0,4,1,1,0,1
1015,1,2,4,8,0,0,0
1016,1,3,6,4,1,0,1
1017,0,0,3,1,1,0,1
1018,1,1,3,2,1,0,1
1019,1,4,8,9,0,0,1
1020,1,4,5,2,1,0,0
1021,1,0,2,0,1,0,0
1022,1,2,4,2,1,0,0
1023,1,4,3,9,0,1,0
1024,1,2,5,8,1,0,1
1025,1,2,3,1,1,0,1
1026,1,2,3,2,1,0,0
1027,1,1,5,9,1,0,1
1028,1,2,7,4,1,0,0
1029,1,0,6,8,1,0,0
1030,0,1,1,4,0,0,0
1031,1,0,3,9,1,1,1
1032,1,2,5,10,1,0,0
1033,1,2,2,9,0,0,0
1034,1,2,3,9,1,0,1
1035,1,2,2,2,1,0,1
1036,1,0,3,8,1,3,1
1037,1,2,1,2,0,0,0
1038,0,2,6,5,0,0,0
1039,1,0,5,1,1,0,1
1040,1,4,3,4,1,3,1
1041,0,0,2,0,1,0,0
1042,1,3,4,8,0,0,1
1043,0,0,2,0,0,0,0
1044,1,2,4,2,1,0,0
1045,1,3,1,0,1,0,0
1046,1,2,2,4,0,0,0
1047,0,0,2,0,1,0,0
1048,1,0,1,0,1,0,0
1049,1,4,4,9,1,1,1
1050,1,0,5,1,0,0,2
1051,1,4,7,4,1,0,1
1052,1,3,6,2,1,0,0
1053,1,0,5,1,1,0,1
1054,0,3,3,3,1,0,0
1055,0,0,3,2,0,0,1
1056,1,0,3,1,1,1,1
1057,0,3,2,2,1,0,1
1058,1,3,4,2,1,0,1
1059,0,3,4,2,0,0,1
1060,0,0,3,5,0,0,1
1061,0,0,9,2,1,0,1
1062,0,0,4,2,1,0,1
1063,1,1,3,2,1,0,0
1064,1,3,3,2,0,0,1
1065,1,0,4,2,1,0,1
1066,1,4,2,2,1,4,1
1067,1,2,8,0,1,3,1
1068,1,1,4,1,1,0,1
1069,1,2,4,2,0,0,1
1070,1,2,5,8,1,0,1
1071,0,0,5,5,1,0,1
1072,0,0,3,0,1,0,0
1073,1,0,4,1,1,0,1
1074,1,3,3,3,1,0,0
1075,1,2,5,9,1,0,0
1076,0,0,5,10,1,1,0
1077,0,0,4,2,1,0,1
1078,1,2,7,3,1,0,1
1079,1,4,3,2,1,1,1
1080,1,3,8,2,1,0,0
1081,1,5,5,9,1,0,1
1082,0,3,2,0,1,0,0
1083,1,1,4,2,1,0,1
1084,0,0,2,2,0,0,2
1085,1,1,3,1,1,0,1
1086,0,0,5,1,1,0,1
1087,1,2,3,1,1,0,1
1088,0,3,2,5,1,0,0
1089,1,3,5,2,1,0,1
1090,1,2,5,10,1,2,0
1091,1,5,3,2,1,0,1
1092,1,3,3,5,0,0,0
1093,0,3,2,0,1,0,0
1094,1,4,3,9,1,0,2
1095,1,2,3,2,1,0,1
1096,1,5,3,9,0,1,1
1097,1,0,4,9,1,0,1
1098,1,5,3,7,1,0,1
1099,1,2,4,6,1,0,1
1100,1,2,2,4,0,0,0
1101,0,0,1,0,0,0,0
1102,1,3,4,4,0,2,1
1103,0,0,8,2,0,0,2
1104,0,0,5,3,0,0,0
1105,1,2,4,6,1,0,1
1106,0,0,3,4,1,0,0
1107,1,4,5,9,1,1,1
1108,0,0,5,0,1,0,0
1109,1,1,2,2,0,0,2
1110,1,4,1,1,1,1,1
1111,1,2,2,4,1,0,1
1112,1,2,2,4,0,0,0
1113,1,3,2,10,0,0,0
1114,0,0,3,4,1,0,0
1115,1,2,4,2,1,0,2
1116,0,0,1,0,1,0,1
1117,0,1,4,4,1,0,0
1118,0,0,3,5,0,0,2
1119,1,1,2,5,0,0,1
1120,1,3,6,4,1,0,0
1121,1,1,3,4,1,0,1
1122,1,4,4,10,1,1,1
1123,1,0,4,7,1,0,1
1124,1,1,2,10,1,1,1
1125,1,1,2,5,1,3,0
1126,0,0,2,5,0,0,1
1127,1,2,3,2,1,0,1
1128,1,2,5,5,1,0,1
1129,1,4,4,10,1,0,0
1130,1,5,3,4,1,0,0
1131,0,3,4,1,0,0,2
1132,1,2,3,10,1,1,2
1133,1,0,2,6,1,0,0
1134,0,3,3,4,1,0,1
1135,1,0,3,5,0,4,0
1136,1,1,4,9,1,3,1
1137,1,0,6,2,1,0,0
1138,1,2,3,5,1,0,0
1139,1,3,3,2,1,0,1
1140,1,2,4,1,1,0,1
1141,1,1,3,8,1,0,1
1142,1,1,3,10,1,0,2
1143,0,0,2,7,2,0,1
1144,1,3,3,8,1,0,1
1145,1,2,1,2,1,0,0
1146,0,0,4,0,1,0,1
1147,1,1,3,2,1,0,1
1148,0,1,8,1,1,0,1
1149,0,0,2,3,0,0,0
1150,1,2,2,4,0,0,0
1151,1,2,4,6,1,0,0
1152,1,2,4,7,1,0,0
1153,1,2,2,2,1,0,1
1154,0,0,1,3,0,0,0
1155,1,0,7,4,1,3,1
1156,1,5,2,11,1,1,1
1157,0,3,4,2,0,0,0
1158,1,0,7,2,0,0,2
1159,1,2,2,6,0,0,1
1160,0,3,4,4,1,0,2
1161,1,2,3,0,1,0,1
1162,1,5,5,8,1,0,0
1163,1,3,2,3,0,0,0
1164,0,3,3,0,1,0,0
1165,1,0,3,5,0,0,0
1166,1,0,2,1,0,0,0
1167,0,0,5,1,1,0,1
1168,1,2,2,2,1,1,0
1169,1,3,4,2,1,0,0
1170,1,0,3,1,1,0,1
1171,0,0,3,2,0,0,2
1172,1,4,4,9,1,1,1
1173,1,2,4,4,1,0,0
1174,1,1,1,9,1,1,1
1175,1,2,3,10,1,0,0
1176,0,0,3,9,1,1,1
1177,1,3,2,4,1,0,0
1178,1,3,3,8,1,0,0
1179,1,2,7,5,1,0,1
1180,0,0,4,2,0,1,0
1181,0,0,4,5,1,0,1
1182,1,1,7,4,1,0,0
1183,1,3,3,4,1,0,1
1184,1,2,4,3,1,0,0
1185,1,2,1,1,1,0,1
1186,1,5,3,9,1,0,1
1187,0,0,1,0,1,0,0
1188,1,0,3,2,1,0,0
1189,1,0,4,4,1,0,1
1190,1,1,2,5,0,0,2
1191,1,3,3,4,1,0,0
1192,1,5,2,10,0,0,2
1193,1,2,4,10,1,0,0
1194,1,3,4,4,1,0,1
1195,0,0,2,0,0,0,0
1196,1,1,4,4,1,0,0
1197,1,0,3,5,0,0,0
1198,0,3,5,1,1,0,1
1199,1,5,2,8,1,1,1
1200,0,0,1,0,1,0,0
1201,1,3,7,2,1,0,1
1202,1,5,3,9,1,1,1
1203,1,0,2,10,1,0,1
1204,1,3,4,10,1,0,0
1205,1,2,4,8,1,0,1
1206,1,2,5,9,1,1,1
1207,1,0,4,8,1,0,1
1208,1,2,1,2,0,0,0
1209,1,3,2,4,1,0,1
1210,1,2,4,1,1,0,1
1211,0,3,2,0,0,0,0
1212,1,5,4,11,1,1,1
1213,1,4,4,1,1,1,0
1214,1,2,3,5,1,0,1
1215,1,1,5,2,1,0,0
1216,1,2,2,5,0,0,1
1217,1,3,4,4,0,0,0
1218,1,1,2,4,1,1,1
1219,1,4,4,4,1,0,0
1220,1,3,8,0,1,0,0
1221,1,0,8,10,1,0,0
1222,1,2,2,0,0,0,0
1223,1,2,2,9,1,0,1
1224,1,3,4,0,0,0,0
1225,1,1,3,5,1,0,0
1226,0,0,4,8,1,0,1
1227,1,4,3,9,1,0,1
1228,1,2,3,1,1,0,1
1229,1,5,6,3,1,0,0
1230,1,0,6,0,0,0,0
1231,1,5,5,5,1,0,0
1232,1,3,4,1,0,0,1
1233,1,2,2,0,1,4,1
1234,1,5,2,10,1,0,1
1235,1,0,3,9,1,3,1
1236,0,5,3,4,1,0,0
1237,1,4,5,10,1,1,0
1238,1,2,3,10,1,0,1
1239,1,2,1,2,1,0,0
1240,0,0,3,2,1,0,1
1241,1,1,3,7,1,0,1
1242,0,0,3,8,0,3,0
1243,1,4,4,9,1,1,1
1244,1,2,3,8,1,0,1
1245,1,4,7,9,1,0,2
1246,1,0,4,3,1,0,0
1247,1,0,3,2,1,0,1
1248,1,2,4,9,1,1,1
1249,1,0,3,1,0,0,0
1250,1,1,3,2,1,0,1
1251,0,0,4,10,0,0,0
1252,1,2,4,10,1,0,1
1253,1,3,4,0,1,0,0
1254,1,5,3,11,1,1,1
1255,1,3,6,8,1,0,1
1256,1,3,1,7,1,0,1
1257,1,5,5,7,1,0,0
1258,0,0,2,1,1,1,1
1259,1,2,4,2,0,0,1
1260,1,2,3,10,1,0,1
1261,1,0,4,5,0,0,0
1262,0,0,4,0,0,0,1
1263,1,2,1,2,1,0,1
1264,1,3,7,7,1,0,0
1265,1,3,3,8,0,0,1
1266,1,0,6,10,0,0,2
1267,1,0,2,2,1,2,0
1268,1,2,4,2,1,0,0
1269,0,0,1,5,1,0,0
1270,1,5,3,9,1,1,1
1271,0,0,4,5,1,0,1
1272,0,0,3,0,0,0,0
1273,1,4,3,10,1,0,1
1274,1,3,2,2,1,0,1
1275,0,3,1,0,1,0,0
1276,1,3,3,0,1,0,0
1277,1,1,5,2,1,0,1
1278,1,2,2,7,1,3,0
1279,0,3,1,5,1,0,1
1280,1,0,2,2,1,0,0
1281,1,4,4,1,0,0,1
1282,1,2,3,1,1,0,0
1283,1,2,5,2,1,0,1
1284,1,0,4,9,1,1,1
1285,1,2,2,4,0,0,1
1286,1,2,3,6,1,0,0
1287,1,0,5,10,0,0,1
1288,1,0,5,4,1,0,0
1289,1,2,5,8,1,0,1
1290,1,2,6,3,0,0,0
1291,1,0,7,1,0,3,0
1292,1,3,1,2,1,0,1
1293,0,0,1,3,1,0,0
1294,1,0,3,4,1,0,1
1295,1,3,2,2,1,0,1
1296,1,3,6,9,1,0,1
1297,0,3,5,0,1,0,0
1298,1,0,2,6,0,0,0
1299,1,2,2,10,1,0,0
1300,0,0,9,8,1,0,1
1301,1,1,3,4,1,0,2
1302,1,4,1,2,1,0,1
1303,1,2,5,4,1,0,0
1304,1,2,3,9,1,0,1
1305,0,0,1,0,1,0,0
1306,0,1,1,8,1,0,1
1307,1,3,4,1,0,3,0
1308,1,0,2,4,1,0,1
1309,1,0,4,2,1,0,0
1310,1,3,4,4,1,0,1
1311,1,0,4,9,0,1,1
1312,0,5,4,2,0,0,1
1313,1,3,1,8,0,0,1
1314,1,4,2,10,1,0,0
1315,1,4,5,1,1,0,1
1316,1,4,3,7,1,0,1
1317,1,5,1,0,1,0,0
1318,1,3,5,9,1,1,1
1319,1,0,5,9,1,0,1
1320,0,5,2,1,1,0,1
1321,1,2,3,7,1,0,1
1322,1,2,1,6,1,0,1
1323,0,5,3,2,0,0,1
1324,1,3,5,2,0,0,1
1325,1,4,3,11,1,1,1
1326,1,1,4,10,0,0,1
1327,1,0,4,8,0,0,1
1328,1,2,4,8,1,0,0
1329,1,0,2,0,0,0,0
1330,1,3,4,0,0,0,0
1331,0,1,3,6,0,0,0
1332,1,3,3,2,1,0,0
1333,1,5,4,5,0,0,1
1334,1,4,2,1,0,0,0
1335,1,0,1,4,0,0,1
1336,0,0,3,1,1,0,1
1337,1,3,3,8,1,0,1
1338,1,0,6,11,1,1,1
1339,1,3,2,2,1,0,1
1340,1,2,4,4,1,0,0
1341,1,2,4,1,0,1,1
1342,1,3,6,8,1,0,1
1343,1,2,2,8,1,1,1
1344,1,3,3,2,0,0,2
1345,1,1,3,1,1,0,1
1346,1,0,4,2,1,0,1
1347,1,5,1,9,1,0,1
1348,1,3,2,2,1,0,0
1349,1,2,2,10,1,0,2
1350,1,1,3,2,1,0,1
1351,1,0,4,8,1,0,1
1352,1,4,4,9,1,1,0
1353,1,3,4,2,1,0,1
1354,1,0,5,2,1,0,1
1355,0,5,4,2,0,0,0
1356,1,3,2,6,1,0,1
1357,0,2,3,7,1,0,1
1358,1,2,5,1,1,0,1
1359,1,2,2,4,0,0,0
1360,1,5,2,2,1,3,0
1361,1,0,5,7,0,0,1
1362,0,3,3,8,1,0,1
1363,0,1,6,2,1,0,1
1364,1,3,7,5,0,0,1
1365,1,2,2,4,0,0,0
1366,0,0,6,4,1,0,0
1367,1,1,3,9,1,0,1
1368,1,3,5,2,0,0,1
1369,1,5,2,2,0,0,0
1370,1,0,2,4,0,0,0
1371,1,2,3,2,1,0,0
1372,0,0,3,6,1,0,1
1373,0,0,3,4,1,0,1
1374,1,3,6,2,1,0,0
1375,1,3,1,4,1,0,1
1376,1,0,3,5,1,0,0
1377,1,4,3,11,1,1,1
1378,1,3,3,4,0,0,0
1379,1,0,2,4,1,0,1
1380,1,1,2,9,1,0,1
1381,1,0,4,8,1,0,1
1382,0,0,1,5,0,0,1
1383,1,4,2,9,1,1,0
1384,0,3,6,0,0,0,0
1385,1,3,2,7,0,0,0
1386,1,2,3,7,1,0,1
1387,1,0,7,2,1,0,1
1388,1,5,1,4,1,0,1
1389,1,3,5,2,1,0,1
1390,0,1,3,4,1,0,0
1391,1,2,4,2,0,0,0
1392,1,3,6,0,0,0,0
1393,1,5,2,5,0,0,0
1394,1,3,3,7,1,3,1
1395,1,2,3,5,1,0,0
1396,1,4,3,1,1,0,1
1397,0,0,3,1,1,0,1
1398,1,0,6,10,1,0,0
1399,0,0,2,4,1,0,0
1400,1,2,4,2,1,0,1
1401,1,2,2,2,1,0,0
1402,1,2,2,10,1,0,1
1403,1,5,2,8,0,0,0
1404,1,3,4,0,1,0,0
1405,1,5,2,2,0,0,1
1406,1,2,1,2,1,0,1
1407,1,3,5,4,1,0,1
1408,1,4,5,2,1,3,0
1409,1,2,2,9,1,1,1
1410,1,2,6,6,1,1,0
1411,1,2,2,5,0,0,0
1412,0,0,3,3,1,0,0
1413,1,2,3,7,1,0,0
1414,1,3,1,5,0,0,0
1415,1,0,5,4,1,0,0
1416,1,0,4,10,1,0,0
1417,1,5,3,6,0,0,1
1418,1,3,5,0,0,0,0
1419,1,3,3,4,1,0,0
1420,1,4,3,10,1,0,0
1421,1,2,3,9,1,0,1
1422,1,2,2,9,1,1,1
1423,1,3,2,2,1,0,1
1424,0,3,3,5,1,0,1
1425,1,5,4,10,1,1,0
1426,1,2,3,5,0,0,0
1427,1,2,4,1,1,0,1
1428,1,4,1,1,1,0,1
1429,0,1,4,5,0,0,0
1430,1,0,2,5,0,0,0
1431,1,3,5,2,1,0,1
1432,1,2,6,2,0,0,0
1433,1,5,5,8,1,0,1
1434,1,2,3,2,0,0,0
1435,1,3,6,8,0,0,1
1436,0,0,1,4,1,0,0
1437,1,2,4,9,0,0,0
1438,1,2,5,4,1,0,1
1439,0,5,7,2,1,0,1
1440,1,4,6,9,1,0,1
1441,1,2,3,1,1,0,1
1442,0,0,7,0,1,0,1
1443,1,2,4,2,1,0,0
1444,1,2,4,2,1,0,1
1445,0,0,3,9,1,0,1
1446,1,0,4,4,1,0,0
1447,1,5,1,9,1,1,1
1448,1,2,3,2,1,0,0
1449,0,0,3,4,1,0,0
1450,1,4,3,11,1,1,1
1451,1,2,3,9,0,0,0
1452,1,2,7,5,1,0,0
1453,1,3,2,5,0,0,0
1454,1,0,2,5,1,0,0
1455,1,4,2,9,1,1,1
1456,1,0,4,2,1,1,1
1457,1,0,2,10,0,0,1
1458,1,0,2,5,1,0,0
1459,1,2,7,6,1,0,0
1460,1,2,3,4,1,1,0
1461,0,3,2,2,1,0,0
1462,1,5,2,11,1,1,1
1463,1,2,5,4,1,0,0
1464,1,2,4,2,0,0,2
1465,1,2,8,2,2,0,0
1466,1,3,3,0,0,0,0
1467,1,4,1,1,1,0,1
1468,1,4,5,10,1,0,0
1469,1,2,4,5,1,0,1
1470,1,3,1,7,1,0,1
1471,1,0,1,0,1,0,0
1472,1,2,4,1,1,1,1
1473,0,0,3,1,1,0,1
1474,0,1,3,0,1,0,1
1475,0,5,2,0,1,3,0
1476,1,4,5,9,0,0,0
1477,1,1,2,9,1,0,1
1478,1,2,2,8,0,1,0
1479,1,0,2,10,1,0,0
1480,1,5,3,4,1,0,0
1481,1,0,4,2,1,0,1
1482,0,3,4,0,1,0,0
1483,1,0,5,8,1,0,0
1484,1,4,4,7,1,0,1
1485,1,2,1,2,4,0,0
1486,1,2,1,5,1,0,0
1487,1,3,4,8,1,0,2
1488,1,0,6,4,1,0,0
1489,1,0,2,5,1,0,0
1490,1,0,1,5,0,0,0
1491,1,2,2,2,1,0,1
1492,0,0,5,4,1,0,0
1493,1,0,3,10,0,0,0
1494,1,1,1,9,1,1,1
1495,1,2,4,4,0,0,0
1496,0,0,5,8,0,0,0
1497,1,4,5,2,1,0,1
1498,1,5,2,2,0,0,0
1499,1,0,1,9,0,0,1
1500,1,0,3,1,3,2,1
1501,0,0,2,3,1,0,0
1502,1,2,4,1,0,0,1
1503,1,2,5,2,0,0,1
1504,1,3,2,0,0,0,0
1505,1,0,1,5,1,3,1
1506,1,4,2,2,1,0,0
1507,1,4,4,9,1,1,2
1508,1,2,4,4,1,0,1
1509,1,0,1,9,1,0,1
1510,1,1,1,5,1,0,0
1511,1,0,11,4,1,0,1
1512,1,4,3,11,1,1,1
1513,1,2,1,8,1,0,1
1514,1,3,2,4,1,0,0
1515,1,2,3,10,1,0,0
1516,1,2,5,10,1,1,0
1517,1,1,1,6,1,0,0
1518,1,0,3,11,1,0,1
1519,1,4,1,1,3,2,1
1520,1,2,5,4,1,0,0
1521,1,2,2,1,1,1,1
1522,1,4,2,10,1,1,0
1523,1,0,2,2,0,0,1
1524,1,0,2,9,1,1,1
1525,0,0,4,8,0,0,2
1526,1,2,2,6,0,0,0
1527,1,5,2,2,1,0,1
1528,1,2,4,4,1,2,0
1529,0,0,4,0,1,0,0
1530,1,1,4,2,1,0,0
1531,1,3,3,0,1,0,0
1532,1,2,5,5,1,0,0
1533,0,0,4,1,1,0,1
1534,0,0,7,0,2,0,0
1535,1,0,3,5,1,3,1
1536,1,3,2,5,1,0,1
1537,1,0,3,0,1,0,0
1538,1,4,1,10,1,0,1
1539,1,5,3,8,1,1,1
1540,0,0,2,2,1,0,1
1541,1,5,1,2,3,2,1
1542,1,0,2,8,1,0,1
1543,1,2,3,1,1,0,1
1544,1,2,7,9,1,0,1
1545,0,0,3,9,1,1,0
1546,1,5,1,5,1,0,0
1547,1,3,6,0,0,0,0
1548,1,0,1,5,0,0,0
1549,0,0,7,8,0,0,1
1550,1,1,3,2,1,0,1
1551,1,0,2,5,1,0,1
1552,0,3,4,2,1,0,2
1553,1,3,3,8,0,0,0
1554,1,4,3,5,2,4,0
1555,1,4,2,8,0,0,2
1556,0,0,3,5,1,0,0
1557,1,2,7,2,0,0,2
1558,1,0,1,2,0,0,0
1559,1,2,6,0,1,0,0
1560,1,1,2,2,1,1,1
1561,1,2,1,5,1,0,0
1562,1,4,4,9,1,1,1
1563,1,3,4,4,1,0,0
1564,0,5,3,9,1,0,0
1565,0,1,7,0,1,0,0
1566,1,0,4,5,1,0,1
1567,1,1,4,8,0,0,1
1568,0,0,2,4,2,0,0
1569,1,5,4,9,5,2,1
1570,1,0,6,4,1,1,0
1571,1,1,4,2,0,0,0
1572,1,3,2,0,0,0,0
1573,1,0,2,2,0,0,0
1574,1,2,2,9,0,0,0
1575,1,0,3,1,0,1,0
1576,1,5,3,5,1,0,0
1577,1,3,4,0,1,3,0
1578,0,3,3,4,1,0,1
1579,1,0,2,2,0,0,2
1580,0,3,2,2,1,1,1
1581,0,0,1,0,0,0,1
1582,0,0,2,3,1,0,0
1583,1,1,4,2,1,0,1
1584,1,2,3,2,1,0,2
1585,1,3,4,8,1,0,2
1586,1,3,6,7,1,0,0
1587,1,0,4,4,1,0,0
1588,1,3,2,2,1,0,2
1589,1,2,3,1,1,0,1
1590,1,4,2,6,1,1,1
1591,1,1,3,2,1,0,1
1592,0,0,3,8,0,0,1
1593,1,3,4,5,1,0,0
1594,1,3,5,8,1,0,1
1595,1,3,3,0,1,0,0
1596,1,0,3,1,1,0,0
1597,1,0,3,1,0,0,0
1598,1,0,3,4,0,0,1
1599,1,1,1,1,1,0,1
1600,1,2,4,9,0,0,0
1601,1,5,5,2,1,0,1
1602,1,3,5,6,1,0,0
1603,1,5,4,1,1,0,1
1604,1,2,1,5,0,0,0
1605,1,2,3,1,0,0,0
1606,1,0,5,4,1,0,1
1607,1,5,3,8,1,0,0
1608,1,3,5,2,1,0,1
1609,1,2,2,4,1,0,1
1610,1,4,3,10,0,0,0
1611,1,3,3,7,1,0,1
1612,0,3,5,9,1,0,1
1613,1,2,2,4,0,0,2
1614,0,0,6,5,1,0,1
1615,0,1,2,5,1,0,0
1616,1,2,2,9,1,1,1
1617,1,0,2,10,1,0,1
1618,1,0,5,8,1,0,1
1619,1,3,3,2,1,0,1
1620,1,2,2,2,4,0,0
1621,1,2,4,9,1,0,1
1622,1,0,4,2,0,0,0
1623,1,0,2,5,1,0,0
1624,1,1,3,2,1,0,1
1625,1,5,6,2,1,0,0
1626,0,3,4,4,1,0,0
1627,1,1,3,2,1,0,0
1628,1,2,2,4,1,0,0
1629,1,0,4,0,1,0,0
1630,1,0,3,0,0,0,1
1631,1,2,2,8,1,0,1
1632,1,4,3,10,1,1,0
1633,1,2,3,5,1,0,0
1634,1,0,3,4,1,0,0
1635,1,3,2,10,1,0,1
1636,1,0,3,6,1,0,0
1637,1,1,8,10,0,0,2
1638,1,5,2,6,1,0,1
1639,1,2,1,0,0,0,0
1640,0,1,4,2,1,0,1
1641,1,2,3,10,1,0,0
1642,1,5,4,10,1,0,0
1643,0,0,5,8,1,0,0
1644,0,3,4,1,1,1,1
1645,1,2,4,2,2,0,0
1646,1,0,3,10,1,1,2
1647,1,2,2,8,1,0,0
1648,1,3,2,6,0,0,0
1649,1,2,4,10,1,0,0
1650,0,0,2,4,1,0,1
1651,1,2,3,10,0,0,2
1652,1,4,4,9,1,1,1
1653,1,0,4,8,1,0,1
1654,1,2,1,9,0,0,1
1655,1,0,2,2,1,0,0
1656,1,2,5,2,1,0,1
1657,1,4,4,9,1,0,1
1658,1,3,3,5,0,0,0
1659,0,3,4,10,1,0,0
1660,0,0,2,10,1,0,0
1661,1,4,4,2,1,0,1
1662,0,0,2,5,1,0,0
1663,0,1,3,3,1,0,0
1664,1,2,2,2,0,0,2
1665,1,2,1,9,5,2,0
1666,1,2,3,4,1,0,1
1667,1,1,1,2,1,1,1
1668,0,5,4,10,1,1,0
1669,1,4,4,9,1,1,1
1670,1,2,4,3,2,0,0
1671,1,0,2,2,0,0,0
1672,1,3,4,6,1,0,0
1673,1,4,2,8,1,0,0
1674,0,0,5,5,0,0,0
1675,1,0,3,1,1,0,1
1676,1,5,2,10,1,3,2
1677,1,4,3,2,0,0,0
1678,0,0,4,0,0,0,1
1679,1,2,2,1,0,0,2
1680,1,2,2,8,0,0,1
1681,1,2,3,8,1,0,1
1682,1,3,3,2,1,0,0
1683,1,3,7,8,0,0,1
1684,1,5,5,5,1,0,0
1685,1,3,5,8,1,0,2
1686,1,2,3,4,1,0,0
